base,esquema,tipo,nombre
db_ingresos,informix,SP,extractvalueclob
db_ingresos,informix,SP,fecha_letras
db_ingresos,informix,SP,filetoblob
db_ingresos,informix,SP,filetoblob
db_ingresos,informix,SP,filetoblobpre1170
db_ingresos,informix,SP,filetoclob
db_ingresos,informix,SP,filetoclob
db_ingresos,informix,SP,filetoclobpre1170
db_ingresos,informix,SP,final_aggrelem
db_ingresos,informix,SP,final_aggrelemc
db_ingresos,informix,SP,final_aggrschema
db_ingresos,informix,SP,final_aggrschemac
db_ingresos,informix,SP,final_aggrxml
db_ingresos,informix,SP,final_aggrxmlc
db_ingresos,informix,SP,fn_17_calc_parcialidad
db_ingresos,informix,SP,fn_17_saldocuenta
db_ingresos,informix,SP,fn_accexc
db_ingresos,informix,SP,fn_doctmesing
db_ingresos,informix,SP,fn_exc_ade_act1
db_ingresos,informix,SP,fn_exc_ade_ant
db_ingresos,informix,SP,fn_exc_ade_axo
db_ingresos,informix,SP,fn_exc_axomin
db_ingresos,informix,SP,fn_exc_calcrecgos_ref
db_ingresos,informix,SP,fn_exc_mesmin
db_ingresos,informix,SP,fn_exc_recargos
db_ingresos,informix,SP,fn_exc_recargos_axo
db_ingresos,informix,SP,fn_getadeaxoloc
db_ingresos,informix,SP,fn_getadeaxomerc
db_ingresos,informix,SP,fn_getademerc
db_ingresos,informix,SP,fn_getadeper
db_ingresos,informix,SP,fn_getadetotmerc
db_ingresos,informix,SP,fn_getadeudoconv
db_ingresos,informix,SP,fn_getmesesade
db_ingresos,informix,SP,fn_getpagmesconv
db_ingresos,informix,SP,fn_getpagosloc
db_ingresos,informix,SP,fn_getrecaxomerc
db_ingresos,informix,SP,fn_getrecmerc
db_ingresos,informix,SP,fn_getrentamerc
db_ingresos,informix,SP,fn_mtomesing
db_ingresos,informix,SP,fn_pub_ade_act1
db_ingresos,informix,SP,fn_pub_ade_ant
db_ingresos,informix,SP,fn_pub_recargos
db_ingresos,informix,SP,genbson
db_ingresos,informix,SP,genxmlquery
db_ingresos,informix,SP,genxmlqueryclob
db_ingresos,informix,SP,genxmlqueryhdr
db_ingresos,informix,SP,genxmlqueryhdrclob
db_ingresos,informix,SP,get_aplicaciones
db_ingresos,informix,SP,get_aplicacionesp
db_ingresos,informix,SP,get_bimestre
db_ingresos,informix,SP,get_cursor_table
db_ingresos,informix,SP,get_data_type
db_ingresos,informix,SP,get_default_value
db_ingresos,informix,SP,get_diashabiles
db_ingresos,informix,SP,get_odoo_cta
db_ingresos,informix,SP,get_odoo_cta22
db_ingresos,informix,SP,getcomputerdet
db_ingresos,informix,SP,gist_beginscan
db_ingresos,informix,SP,gist_check
db_ingresos,informix,SP,gist_close
db_ingresos,informix,SP,gist_cost
db_ingresos,informix,SP,gist_create
db_ingresos,informix,SP,gist_delete
db_ingresos,informix,SP,gist_drop
db_ingresos,informix,SP,gist_endscan
db_ingresos,informix,SP,gist_getnext
db_ingresos,informix,SP,gist_insert
db_ingresos,informix,SP,gist_open
db_ingresos,informix,SP,gist_redo
db_ingresos,informix,SP,gist_rescan
db_ingresos,informix,SP,gist_undo
db_ingresos,informix,SP,gist_update
db_ingresos,informix,SP,grafphp_01
db_ingresos,informix,SP,grafphp_02
db_ingresos,informix,SP,grafphp_03
db_ingresos,informix,SP,grafphp_04
db_ingresos,informix,SP,grafphp_catadeudo
db_ingresos,informix,SP,grafphp_catval
db_ingresos,informix,SP,greaterthan
db_ingresos,informix,SP,greaterthanorequal
db_ingresos,informix,SP,idsxmlparse
db_ingresos,informix,SP,idsxmlparse
db_ingresos,informix,SP,ifx_allow_newline
db_ingresos,informix,SP,ifx_bit_leftshift
db_ingresos,informix,SP,ifx_bit_leftshift
db_ingresos,informix,SP,ifx_bit_rightshift
db_ingresos,informix,SP,ifx_bit_rightshift
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_checksum
db_ingresos,informix,SP,ifx_collection_create
db_ingresos,informix,SP,ifx_collection_drop
db_ingresos,informix,SP,ifx_collection_index_create
db_ingresos,informix,SP,ifx_collection_index_drop
db_ingresos,informix,SP,ifx_explain
db_ingresos,informix,SP,ifx_file_checksum
db_ingresos,informix,SP,ifx_file_to_file
db_ingresos,informix,SP,ifx_get_erstate
db_ingresos,informix,SP,ifx_grid_connect
db_ingresos,informix,SP,ifx_grid_connect
db_ingresos,informix,SP,ifx_grid_connect
db_ingresos,informix,SP,ifx_grid_connect
db_ingresos,informix,SP,ifx_grid_copy
db_ingresos,informix,SP,ifx_grid_copy
db_ingresos,informix,SP,ifx_grid_copy
db_ingresos,informix,SP,ifx_grid_disconnect
db_ingresos,informix,SP,ifx_grid_execute
db_ingresos,informix,SP,ifx_grid_execute
db_ingresos,informix,SP,ifx_grid_executecmd
db_ingresos,informix,SP,ifx_grid_function
db_ingresos,informix,SP,ifx_grid_function
db_ingresos,informix,SP,ifx_grid_procedure
db_ingresos,informix,SP,ifx_grid_procedure
db_ingresos,informix,SP,ifx_grid_purge
db_ingresos,informix,SP,ifx_grid_purge
db_ingresos,informix,SP,ifx_grid_purge
db_ingresos,informix,SP,ifx_grid_purge
db_ingresos,informix,SP,ifx_grid_purge
db_ingresos,informix,SP,ifx_grid_purge
db_ingresos,informix,SP,ifx_grid_purge
db_ingresos,informix,SP,ifx_grid_redo
db_ingresos,informix,SP,ifx_grid_redo
db_ingresos,informix,SP,ifx_grid_redo
db_ingresos,informix,SP,ifx_grid_redo
db_ingresos,informix,SP,ifx_grid_redo
db_ingresos,informix,SP,ifx_grid_redo
db_ingresos,informix,SP,ifx_grid_redo
db_ingresos,informix,SP,ifx_grid_release
db_ingresos,informix,SP,ifx_grid_remove
db_ingresos,informix,SP,ifx_gridquery_skipped_node_count
db_ingresos,informix,SP,ifx_gridquery_skipped_nodes
db_ingresos,informix,SP,ifx_invalid_module
db_ingresos,informix,SP,ifx_lo_alter
db_ingresos,informix,SP,ifx_lo_close
db_ingresos,informix,SP,ifx_lo_col_sbinfo
db_ingresos,informix,SP,ifx_lo_create
db_ingresos,informix,SP,ifx_lo_filename
db_ingresos,informix,SP,ifx_lo_from_file
db_ingresos,informix,SP,ifx_lo_lock
db_ingresos,informix,SP,ifx_lo_open
db_ingresos,informix,SP,ifx_lo_release
db_ingresos,informix,SP,ifx_lo_seek
db_ingresos,informix,SP,ifx_lo_stat
db_ingresos,informix,SP,ifx_lo_tell
db_ingresos,informix,SP,ifx_lo_to_file
db_ingresos,informix,SP,ifx_lo_truncate
db_ingresos,informix,SP,ifx_lo_unlock
db_ingresos,informix,SP,ifx_load_internal
db_ingresos,informix,SP,ifx_load_module
db_ingresos,informix,SP,ifx_match_external
db_ingresos,informix,SP,ifx_new_external
db_ingresos,informix,SP,ifx_node_id
db_ingresos,informix,SP,ifx_node_name
db_ingresos,informix,SP,ifx_param_ids
db_ingresos,informix,SP,ifx_param_types
db_ingresos,informix,SP,ifx_replace_module
db_ingresos,informix,SP,ifx_replace_module
db_ingresos,informix,SP,ifx_ret_ids
db_ingresos,informix,SP,ifx_ret_types
db_ingresos,informix,SP,ifx_set_erstate
db_ingresos,informix,SP,ifx_set_erstate
db_ingresos,informix,SP,ifx_sha_settrace
db_ingresos,informix,SP,ifx_shard_delete
db_ingresos,informix,SP,ifx_trigger_action
db_ingresos,informix,SP,ifx_trigger_cols
db_ingresos,informix,SP,ifx_unload_module
db_ingresos,informix,SP,ifx_update_extern
db_ingresos,informix,SP,ikeyextractcolno
db_ingresos,informix,SP,indexkeyarray_out
db_ingresos,informix,SP,indexkeyarray_out
db_ingresos,informix,SP,indexkeyarray_send
db_ingresos,informix,SP,indexkeyarray_send
db_ingresos,informix,SP,init_aggrelem
db_ingresos,informix,SP,init_aggrelemc
db_ingresos,informix,SP,init_aggrschema
db_ingresos,informix,SP,init_aggrschemac
db_ingresos,informix,SP,init_aggrxml
db_ingresos,informix,SP,init_aggrxmlc
db_ingresos,informix,SP,ins16_contrato_01
db_ingresos,informix,SP,ins16_empresa_01
db_ingresos,informix,SP,ins34_gen_01
db_ingresos,informix,SP,ins34_gen_adeudos
db_ingresos,informix,SP,ins34_gen_forma
db_ingresos,informix,SP,ins34_rastro_01
db_ingresos,informix,SP,ins_recarotras
db_ingresos,informix,SP,is_pattern_arg
db_ingresos,informix,SP,iter_aggrelem
db_ingresos,informix,SP,iter_aggrelemc
db_ingresos,informix,SP,iter_aggrschema
db_ingresos,informix,SP,iter_aggrschemac
db_ingresos,informix,SP,iter_aggrxml
db_ingresos,informix,SP,iter_aggrxmlc
db_ingresos,informix,SP,javaclass
db_ingresos,informix,SP,json_export_bin
db_ingresos,informix,SP,json_export_txt
db_ingresos,informix,SP,json_import_bin
db_ingresos,informix,SP,json_import_txt
db_ingresos,informix,SP,json_in
db_ingresos,informix,SP,json_out
db_ingresos,informix,SP,json_recv
db_ingresos,informix,SP,json_send
db_ingresos,informix,SP,json_to_bson
db_ingresos,informix,SP,jsonoutput
db_ingresos,informix,SP,jvpcontrol
db_ingresos,informix,SP,kio13_datosenc
db_ingresos,informix,SP,kio13_datosenc_original
db_ingresos,informix,SP,kio13_datosencx
db_ingresos,informix,SP,kio13_total
db_ingresos,informix,SP,kio13_totalx
db_ingresos,informix,SP,kio_13_pago
db_ingresos,informix,SP,kio_13_pago
db_ingresos,informix,SP,kio_pagodiverso
db_ingresos,informix,SP,kio_pagodiverso3ros
db_ingresos,informix,SP,kio_pagodiverso3ros
db_ingresos,informix,SP,kio_pagodiverso3ros_ava
db_ingresos,informix,SP,kio_pagodiverso3ros_avar
db_ingresos,informix,SP,kio_pagodiverso3rost
db_ingresos,informix,SP,kio_pagolicgiro
db_ingresos,informix,SP,kio_pagolicgiro2
db_ingresos,informix,SP,kio_pagolicgiro3
db_ingresos,informix,SP,ld_cargaingresos
db_ingresos,informix,SP,ldconducta_predial
db_ingresos,informix,SP,ldopercaja
db_ingresos,informix,SP,ldopercaja_auto
db_ingresos,informix,SP,ldopercajaint
db_ingresos,informix,SP,lessthan
db_ingresos,informix,SP,lessthanorequal
db_ingresos,informix,SP,linea_cancpago
db_ingresos,informix,SP,linea_capturadiv
db_ingresos,informix,SP,linea_capturagral
db_ingresos,informix,SP,linea_capturagral2
db_ingresos,informix,SP,linea_capturamrc
db_ingresos,informix,SP,linea_capturamrc
db_ingresos,informix,SP,linea_carga
db_ingresos,informix,SP,linea_cargaavaluos
db_ingresos,informix,SP,linea_cargax
db_ingresos,informix,SP,linea_cons
db_ingresos,informix,SP,linea_consrecibo
db_ingresos,informix,SP,linea_consx
db_ingresos,informix,SP,linea_estatus
db_ingresos,informix,SP,linea_ligapago
db_ingresos,informix,SP,linea_pago
db_ingresos,informix,SP,linea_pagok
db_ingresos,informix,SP,linea_pagokq
db_ingresos,informix,SP,llvc_export_bin
db_ingresos,informix,SP,llvc_export_txt
db_ingresos,informix,SP,llvc_import_bin
db_ingresos,informix,SP,llvc_import_txt
db_ingresos,informix,SP,llvc_in
db_ingresos,informix,SP,llvc_out
db_ingresos,informix,SP,llvc_recv
db_ingresos,informix,SP,llvc_send
db_ingresos,informix,SP,locate
db_ingresos,informix,SP,locopy
db_ingresos,informix,SP,locopy
db_ingresos,informix,SP,locopy
db_ingresos,informix,SP,locopy
db_ingresos,informix,SP,locopy_blobpre1170
db_ingresos,informix,SP,locopy_clobpre1170
db_ingresos,informix,SP,lohandles
db_ingresos,informix,SP,lohandles
db_ingresos,informix,SP,lolist_in
db_ingresos,informix,SP,lolist_out
db_ingresos,informix,SP,lolist_recv
db_ingresos,informix,SP,lolist_send
db_ingresos,informix,SP,lotofile
db_ingresos,informix,SP,lotofile
db_ingresos,informix,SP,metadata_1
db_ingresos,informix,SP,metadata_2
db_ingresos,informix,SP,mi_cast_datum
db_ingresos,informix,SP,mi_cast_datum
db_ingresos,informix,SP,mi_cast_datum
db_ingresos,informix,SP,mi_cast_datum
db_ingresos,informix,SP,mi_get_typedesc
db_ingresos,informix,SP,mi_get_typedesc
db_ingresos,informix,SP,multaspagdep
db_ingresos,informix,SP,multasvigdep
db_ingresos,informix,SP,multatop20
db_ingresos,informix,SP,nk_pago_91
db_ingresos,informix,SP,notequal
db_ingresos,informix,SP,notequal
db_ingresos,informix,SP,odoo_datos_varios_14
db_ingresos,informix,SP,odoo_datos_varios_15
db_ingresos,informix,SP,odoo_datos_varios_22
db_ingresos,informix,SP,odoo_datos_varios_22x
db_ingresos,informix,SP,odoo_datos_varios_25
db_ingresos,informix,SP,odoo_datos_varios_30
db_ingresos,informix,SP,odoo_pago_14
db_ingresos,informix,SP,opercaja
db_ingresos,informix,SP,opercaja_nvo
db_ingresos,informix,SP,opercompacum
db_ingresos,informix,SP,operingreegre
db_ingresos,informix,SP,operkiosco2
db_ingresos,informix,SP,paso11_a_34
db_ingresos,informix,SP,prubsepara
db_ingresos,informix,SP,prueba
db_ingresos,informix,SP,push2_combine
db_ingresos,informix,SP,push2_final
db_ingresos,informix,SP,push2_init
db_ingresos,informix,SP,push2_iter
db_ingresos,informix,SP,push_combine
db_ingresos,informix,SP,push_final
db_ingresos,informix,SP,push_init
db_ingresos,informix,SP,push_iter
db_ingresos,informix,SP,rci_beginscan
db_ingresos,informix,SP,rci_close
db_ingresos,informix,SP,rci_create
db_ingresos,informix,SP,rci_delete
db_ingresos,informix,SP,rci_drop
db_ingresos,informix,SP,rci_endscan
db_ingresos,informix,SP,rci_getnext
db_ingresos,informix,SP,rci_insert
db_ingresos,informix,SP,rci_open
db_ingresos,informix,SP,rci_rescan
db_ingresos,informix,SP,rci_scancost
db_ingresos,informix,SP,rci_update
db_ingresos,informix,SP,recibos_det
db_ingresos,informix,SP,recv_spec
db_ingresos,informix,SP,recv_stat
db_ingresos,informix,SP,redondeo50
db_ingresos,informix,SP,redondeocaja
db_ingresos,informix,SP,regist_configpc
db_ingresos,informix,SP,reload_module
db_ingresos,informix,SP,rlt_abort
db_ingresos,informix,SP,rlt_beginscan
db_ingresos,informix,SP,rlt_check
db_ingresos,informix,SP,rlt_close
db_ingresos,informix,SP,rlt_commit
db_ingresos,informix,SP,rlt_convert
db_ingresos,informix,SP,rlt_cost
db_ingresos,informix,SP,rlt_create
db_ingresos,informix,SP,rlt_delete
db_ingresos,informix,SP,rlt_drop
db_ingresos,informix,SP,rlt_endscan
db_ingresos,informix,SP,rlt_getnext
db_ingresos,informix,SP,rlt_insert
db_ingresos,informix,SP,rlt_open
db_ingresos,informix,SP,rlt_redo
db_ingresos,informix,SP,rlt_rescan
db_ingresos,informix,SP,rlt_revert
db_ingresos,informix,SP,rlt_stat
db_ingresos,informix,SP,rlt_tracefile_set
db_ingresos,informix,SP,rlt_tracelevel_set
db_ingresos,informix,SP,rlt_undo
db_ingresos,informix,SP,rlt_update
db_ingresos,informix,SP,rowcast
db_ingresos,informix,SP,rowexport
db_ingresos,informix,SP,rowimport
db_ingresos,informix,SP,rowinput
db_ingresos,informix,SP,rowoutput
db_ingresos,informix,SP,rowrecv
db_ingresos,informix,SP,rowsend
db_ingresos,informix,SP,rtn_param_out
db_ingresos,informix,SP,rtnparamtypes_send
db_ingresos,informix,SP,rtreerootbb
db_ingresos,informix,SP,schema_auto_increment
db_ingresos,informix,SP,schema_bufflen
db_ingresos,informix,SP,schema_case_sensitive
db_ingresos,informix,SP,schema_charlen
db_ingresos,informix,SP,schema_coltypename
db_ingresos,informix,SP,schema_datetype
db_ingresos,informix,SP,schema_db2ids
db_ingresos,informix,SP,schema_funccol_type
db_ingresos,informix,SP,schema_ids2db2
db_ingresos,informix,SP,schema_isautoincr
db_ingresos,informix,SP,schema_isnullable
db_ingresos,informix,SP,schema_keywords
db_ingresos,informix,SP,schema_nullable
db_ingresos,informix,SP,schema_numprecradix
db_ingresos,informix,SP,schema_numscale
db_ingresos,informix,SP,schema_precision
db_ingresos,informix,SP,schema_searchable
db_ingresos,informix,SP,schema_unsigned_attribute
db_ingresos,informix,SP,seclabel_by_comp
db_ingresos,informix,SP,seclabel_by_name
db_ingresos,informix,SP,seclabel_to_char
db_ingresos,informix,SP,seclabelinput
db_ingresos,informix,SP,seclabeloutput
db_ingresos,informix,SP,send
db_ingresos,informix,SP,send
db_ingresos,informix,SP,send
db_ingresos,informix,SP,sha_beginscan
db_ingresos,informix,SP,sha_close
db_ingresos,informix,SP,sha_create
db_ingresos,informix,SP,sha_delete
db_ingresos,informix,SP,sha_getbyid
db_ingresos,informix,SP,sha_getnext
db_ingresos,informix,SP,sha_insert
db_ingresos,informix,SP,sha_open
db_ingresos,informix,SP,sha_rescan
db_ingresos,informix,SP,sha_scancost
db_ingresos,informix,SP,sha_update
db_ingresos,informix,SP,shash_beginscan
db_ingresos,informix,SP,shash_close
db_ingresos,informix,SP,shash_create
db_ingresos,informix,SP,shash_delete
db_ingresos,informix,SP,shash_drop
db_ingresos,informix,SP,shash_endscan
db_ingresos,informix,SP,shash_getnext
db_ingresos,informix,SP,shash_insert
db_ingresos,informix,SP,shash_open
db_ingresos,informix,SP,shash_rescan
db_ingresos,informix,SP,shash_scancost
db_ingresos,informix,SP,shash_update
db_ingresos,informix,SP,sourcetype_colnum
db_ingresos,informix,SP,sp16_licenciagiro
db_ingresos,informix,SP,sp34_padron
db_ingresos,informix,SP,sp34_upd_actas
db_ingresos,informix,SP,sp42_actualizo
db_ingresos,informix,SP,sp42_asignar
db_ingresos,informix,SP,sp42_captura
db_ingresos,informix,SP,sp42_consulta
db_ingresos,informix,SP,sp42_ctro_titular
db_ingresos,informix,SP,sp42_doctos
db_ingresos,informix,SP,sp42_seguim
db_ingresos,informix,SP,sp42_seguim_doc
db_ingresos,informix,SP,sp42_seguim_doctos_lim
db_ingresos,informix,SP,sp42_seguimiento
db_ingresos,informix,SP,sp_13_generapens
db_ingresos,informix,SP,sp_15_asigna_carta
db_ingresos,informix,SP,sp_15_dotacion_carta
db_ingresos,informix,SP,sp_15_genera_carta
db_ingresos,informix,SP,sp_15_seleccion_carta
db_ingresos,informix,SP,sp_abc_34_etiq
db_ingresos,informix,SP,sp_abc_34_status
db_ingresos,informix,SP,sp_abc_34_tablas
db_ingresos,informix,SP,sp_adeudo_vp
db_ingresos,informix,SP,sp_arregla_error
db_ingresos,informix,SP,sp_cambioperfildeusuario
db_ingresos,informix,SP,sp_cancdautmerc
db_ingresos,informix,SP,sp_cancel_factelec
db_ingresos,informix,SP,sp_cg_devengo_predr
db_ingresos,informix,SP,sp_cg_devengo_predu
db_ingresos,informix,SP,sp_cg_pres_aseo
db_ingresos,informix,SP,sp_cg_pres_predial
db_ingresos,informix,SP,sp_datos_cementerios_14
db_ingresos,informix,SP,sp_exc_ade_anual
db_ingresos,informix,SP,sp_exc_ade_men
db_ingresos,informix,SP,sp_fe_timbre33
db_ingresos,informix,SP,sp_fe_timbre33egreso
db_ingresos,informix,SP,sp_maq_consulta
db_ingresos,informix,SP,sp_maq_eventconsulta
db_ingresos,informix,SP,sp_maq_eventos
db_ingresos,informix,SP,sp_maq_registramaq
db_ingresos,informix,SP,sp_maq_registro
db_ingresos,informix,SP,sp_maq_verifica
db_ingresos,informix,SP,sp_maq_verifica
db_ingresos,informix,SP,sp_maq_verifica
db_ingresos,informix,SP,sp_notpredbf_gast
db_ingresos,informix,SP,sp_pagosapremios
db_ingresos,informix,SP,sp_permisos_usuario_ingresos
db_ingresos,informix,SP,sp_pub_ade_anual
db_ingresos,informix,SP,sp_pub_ade_men
db_ingresos,informix,SP,sp_recargos_x_mes
db_ingresos,informix,SP,sp_repcaneladas
db_ingresos,informix,SP,sp_verifica_pagossite
db_ingresos,informix,SP,spd10_actualiza
db_ingresos,informix,SP,spd15_notifi
db_ingresos,informix,SP,spd16_contratos
db_ingresos,informix,SP,spd_11_adeaxodesg
db_ingresos,informix,SP,spd_11_ademercaxo
db_ingresos,informix,SP,spd_11_ademeses1
db_ingresos,informix,SP,spd_11_adetotaxo
db_ingresos,informix,SP,spd_11_apremitidos
db_ingresos,informix,SP,spd_11_bancopag
db_ingresos,informix,SP,spd_11_borrarade
db_ingresos,informix,SP,spd_11_cambio_merc
db_ingresos,informix,SP,spd_11_condonacion
db_ingresos,informix,SP,spd_11_ctapub_ade
db_ingresos,informix,SP,spd_11_ctapublica
db_ingresos,informix,SP,spd_11_dif_renta
db_ingresos,informix,SP,spd_11_enerdetalle
db_ingresos,informix,SP,spd_11_kiosco
db_ingresos,informix,SP,spd_11_padadeudos
db_ingresos,informix,SP,spd_11_padronmeses
db_ingresos,informix,SP,spd_11_padronper
db_ingresos,informix,SP,spd_11_padultimanr
db_ingresos,informix,SP,spd_11_pago_kiosco
db_ingresos,informix,SP,spd_12_documento
db_ingresos,informix,SP,spd_12_estadistica
db_ingresos,informix,SP,spd_12_grupodiv
db_ingresos,informix,SP,spd_12_pag_adquira
db_ingresos,informix,SP,spd_12_rentacaj
db_ingresos,informix,SP,spd_13_abcdesctos
db_ingresos,informix,SP,spd_13_actualrcm
db_ingresos,informix,SP,spd_13_calc_actualizacion
db_ingresos,informix,SP,spd_13_liquidacion
db_ingresos,informix,SP,spd_15_afec_apr
db_ingresos,informix,SP,spd_15_descautrm
db_ingresos,informix,SP,spd_15_descautrm
db_ingresos,informix,SP,spd_16_cobaseo_s
db_ingresos,informix,SP,spd_16_conaseo_s
db_ingresos,informix,SP,spd_16_creadeta
db_ingresos,informix,SP,spd_16_creadetp
db_ingresos,informix,SP,spd_16_detapremios
db_ingresos,informix,SP,spd_16_detpagos
db_ingresos,informix,SP,spd_16_gencontrato
db_ingresos,informix,SP,spd_17_a_p400_cont
db_ingresos,informix,SP,spd_17_act_adeudos
db_ingresos,informix,SP,spd_17_act_cont
db_ingresos,informix,SP,spd_17_act_pag
db_ingresos,informix,SP,spd_17_adeudo_venc
db_ingresos,informix,SP,spd_17_adeudoscont
db_ingresos,informix,SP,spd_17_adeudosconv
db_ingresos,informix,SP,spd_17_afecta_case
db_ingresos,informix,SP,spd_17_afecta_cene
db_ingresos,informix,SP,spd_17_afecta_cmer
db_ingresos,informix,SP,spd_17_b_p400cont
db_ingresos,informix,SP,spd_17_calc_fechav
db_ingresos,informix,SP,spd_17_cons_conv
db_ingresos,informix,SP,spd_17_cta_publica
db_ingresos,informix,SP,spd_17_ctapub_grec
db_ingresos,informix,SP,spd_17_cuentasapl2021
db_ingresos,informix,SP,spd_17_cuentasaplgrl
db_ingresos,informix,SP,spd_17_desgloce
db_ingresos,informix,SP,spd_17_desgloce2021
db_ingresos,informix,SP,spd_17_desglocegrl
db_ingresos,informix,SP,spd_17_est_periodo
db_ingresos,informix,SP,spd_17_graba_desg
db_ingresos,informix,SP,spd_17_limpia_paso
db_ingresos,informix,SP,spd_17_padronconv
db_ingresos,informix,SP,spd_17_totalcuenta
db_ingresos,informix,SP,spd_17_ultimaparc
db_ingresos,informix,SP,spd_a_cant_pgos
db_ingresos,informix,SP,spd_abcmultas
db_ingresos,informix,SP,spd_abcrbokio
db_ingresos,informix,SP,spd_abcreboskiosco
db_ingresos,informix,SP,spd_abcreboskiosco
db_ingresos,informix,SP,spd_abcrebospagos3ros
db_ingresos,informix,SP,spd_abcrebospagos3ros1
db_ingresos,informix,SP,spd_abcrebospagos3rost
db_ingresos,informix,SP,spd_abcrecibos
db_ingresos,informix,SP,spd_abcrecibos_pe
db_ingresos,informix,SP,spd_abcrecibosdet
db_ingresos,informix,SP,spd_abcrecibosdiv
db_ingresos,informix,SP,spd_adeudoaseo
db_ingresos,informix,SP,spd_adeudoloc
db_ingresos,informix,SP,spd_adeudos
db_ingresos,informix,SP,spd_adeudosmasivo
db_ingresos,informix,SP,spd_adeudosnum
db_ingresos,informix,SP,spd_arecibosdetdv
db_ingresos,informix,SP,spd_bajaconvenios
db_ingresos,informix,SP,spd_bbvaws_20hrs
db_ingresos,informix,SP,spd_bmxhp_20hrs
db_ingresos,informix,SP,spd_bmxws_20hrs
db_ingresos,informix,SP,spd_borra_ingreso
db_ingresos,informix,SP,spd_borra_pagmerc
db_ingresos,informix,SP,spd_borra_pagmnvo
db_ingresos,informix,SP,spd_canpredkio
db_ingresos,informix,SP,spd_cgdocumento
db_ingresos,informix,SP,spd_del_adevc
db_ingresos,informix,SP,spd_estatitulos
db_ingresos,informix,SP,spd_graba_cont
db_ingresos,informix,SP,spd_hsbcws_20hrs
db_ingresos,informix,SP,spd_interbancario_20hrs
db_ingresos,informix,SP,spd_pag_nvome
db_ingresos,informix,SP,spd_pagofaltantes2
db_ingresos,informix,SP,spd_pagosfaltantes
db_ingresos,informix,SP,spd_pagpredinterbco
db_ingresos,informix,SP,spd_pagpredkio2
db_ingresos,informix,SP,spd_pagpredkio2borrar
db_ingresos,informix,SP,spd_pagpredkio2resp
db_ingresos,informix,SP,spd_pagpredkio3
db_ingresos,informix,SP,spd_pagpredkiobbvaws
db_ingresos,informix,SP,spd_pagpredkiobmxhp
db_ingresos,informix,SP,spd_pagpredkiobmxws
db_ingresos,informix,SP,spd_pagpredkiohsbcws
db_ingresos,informix,SP,spd_pagpredkiosantgl
db_ingresos,informix,SP,spd_pagpredkiosco
db_ingresos,informix,SP,spd_pagpredkiosco2
db_ingresos,informix,SP,spd_pagpredkiosiapa5
db_ingresos,informix,SP,spd_pruebacon
db_ingresos,informix,SP,spd_rcmcons
db_ingresos,informix,SP,spd_redondeokiosco
db_ingresos,informix,SP,spd_santgl_20hrs
db_ingresos,informix,SP,spd_siapa_23hrs
db_ingresos,informix,SP,spd_siapa_23hrs_ex
db_ingresos,informix,SP,spd_testtiempo
db_ingresos,informix,SP,spd_ultimo_dia_mes
db_ingresos,informix,SP,spfacele_contrib_abc
db_ingresos,informix,SP,spfacele_contrib_abcv33
db_ingresos,informix,SP,spfacele_contrib_abcx
db_ingresos,informix,SP,spfacele_serie_folio
db_ingresos,informix,SP,spfacele_serie_folio_egreso
db_ingresos,informix,SP,spget_bimestre
db_ingresos,informix,SP,statout
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamread
db_ingresos,informix,SP,streamwrite
db_ingresos,informix,SP,streamwrite
db_ingresos,informix,SP,streamwrite
db_ingresos,informix,SP,streamwrite
db_ingresos,informix,SP,streamwrite
db_ingresos,informix,SP,streamwrite
db_ingresos,informix,SP,streamwrite
db_ingresos,informix,SP,streamwrite
db_ingresos,informix,SP,streamwrite
db_ingresos,informix,SP,streamwrite
db_ingresos,informix,SP,streamwrite
db_ingresos,informix,SP,streamwrite
db_ingresos,informix,SP,streamwrite
db_ingresos,informix,SP,streamwrite
